UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW,XEFGNDRU,EFGNDRUN,XEFGNDRA,EFGNDRAN,XEFGNDRU,EFGNDRUA,XEFGNDRK,EFGNDRKN
460011,22, 8,1,1,R,127,R,0,R,127,R,0,R,0,R,0,R,0,R,0,R,0,R,62,R,0,R,62,R,2,R,0,R,2,R,0,R,0,R,0,R,63,R,0,R,63,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
460011,23, 6,1,1,R,127,R,0,R,127,R,0,R,0,R,0,R,0,R,0,R,0,R,62,R,0,R,62,R,2,R,0,R,2,R,0,R,0,R,0,R,63,R,0,R,63,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
460011,24, 1,1,1,R,8,R,0,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
460011,25,99,1,1,R,119,R,0,R,119,R,0,R,0,R,0,R,0,R,0,R,0,R,60,R,0,R,60,R,2,R,0,R,2,R,0,R,0,R,0,R,57,R,0,R,57,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
460011,40, 3,1,1,R,119,R,0,R,119,R,0,R,0,R,0,R,0,R,0,R,0,R,60,R,0,R,60,R,2,R,0,R,2,R,0,R,0,R,0,R,57,R,0,R,57,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
460011,41,28,2,4,R,55,R,0,R,55,R,0,R,0,R,0,R,0,R,0,R,0,R,36,R,0,R,36,R,1,R,0,R,1,R,0,R,0,R,0,R,18,R,0,R,18,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
460011,42,22,2,1,R,55,R,0,R,55,R,0,R,0,R,0,R,0,R,0,R,0,R,36,R,0,R,36,R,1,R,0,R,1,R,0,R,0,R,0,R,18,R,0,R,18,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
460011,43,20,2,1,R,55,R,0,R,55,R,0,R,0,R,0,R,0,R,0,R,0,R,36,R,0,R,36,R,1,R,0,R,1,R,0,R,0,R,0,R,18,R,0,R,18,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
460011,44,15,2,1,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
460011,45,99,2,1,R,53,R,0,R,53,R,0,R,0,R,0,R,0,R,0,R,0,R,35,R,0,R,35,R,1,R,0,R,1,R,0,R,0,R,0,R,17,R,0,R,17,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
460011,60,17,2,1,R,53,R,0,R,53,R,0,R,0,R,0,R,0,R,0,R,0,R,35,R,0,R,35,R,1,R,0,R,1,R,0,R,0,R,0,R,17,R,0,R,17,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
460020, 1,29,3,4,R,431,R,89,R,342,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,330,R,69,R,261,R,11,R,5,R,6,Z,0,Z,0,Z,0,R,76,R,14,R,62,R,12,R,1,R,11,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,A,,Z,0,R,431
460020, 2,99,3,1,R,431,R,89,R,342,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,330,R,69,R,261,R,11,R,5,R,6,Z,0,Z,0,Z,0,R,76,R,14,R,62,R,12,R,1,R,11,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,0,A,,R,0,R,431
460020, 3,99,3,1,R,431,R,89,R,342,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,330,R,69,R,261,R,11,R,5,R,6,Z,0,Z,0,Z,0,R,76,R,14,R,62,R,12,R,1,R,11,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
460020, 4,99,3,1,R,71,R,25,R,46,R,0,Z,0,R,0,Z,0,Z,0,Z,0,R,62,R,22,R,40,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,3,R,0,R,3,R,1,R,0,R,1,R,0,Z,0,R,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
460020, 5,99,3,1,R,360,R,64,R,296,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,268,R,47,R,221,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,73,R,14,R,59,R,11,R,1,R,10,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
460020,19,99,3,1,R,52,R,18,R,34,R,0,Z,0,R,0,Z,0,Z,0,Z,0,R,39,R,14,R,25,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,8,R,2,R,6,R,1,R,0,R,1,R,0,Z,0,R,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
460020,20,99,3,1,R,308,R,46,R,262,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,229,R,33,R,196,R,2,R,0,R,2,Z,0,Z,0,Z,0,R,65,R,12,R,53,R,10,R,1,R,9,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
460020,21,14,1,4,R,431,R,89,R,342,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,330,R,69,R,261,R,11,R,5,R,6,Z,0,Z,0,Z,0,R,76,R,14,R,62,R,12,R,1,R,11,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
460020,22, 8,1,1,R,431,R,89,R,342,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,330,R,69,R,261,R,11,R,5,R,6,Z,0,Z,0,Z,0,R,76,R,14,R,62,R,12,R,1,R,11,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
460020,23, 6,1,1,R,431,R,89,R,342,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,330,R,69,R,261,R,11,R,5,R,6,Z,0,Z,0,Z,0,R,76,R,14,R,62,R,12,R,1,R,11,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
460020,24, 1,1,1,R,71,R,25,R,46,R,0,Z,0,R,0,Z,0,Z,0,Z,0,R,62,R,22,R,40,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,3,R,0,R,3,R,1,R,0,R,1,R,0,Z,0,R,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
460020,25,99,1,1,R,360,R,64,R,296,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,268,R,47,R,221,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,73,R,14,R,59,R,11,R,1,R,10,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
460020,39, 2,1,1,R,52,R,18,R,34,R,0,Z,0,R,0,Z,0,Z,0,Z,0,R,39,R,14,R,25,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,8,R,2,R,6,R,1,R,0,R,1,R,0,Z,0,R,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
460020,40, 3,1,1,R,308,R,46,R,262,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,229,R,33,R,196,R,2,R,0,R,2,Z,0,Z,0,Z,0,R,65,R,12,R,53,R,10,R,1,R,9,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
460093, 1,29,3,4,R,35,R,1,R,34,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,11,Z,0,R,11,Z,0,Z,0,Z,0,R,21,R,1,R,20,Z,0,Z,0,Z,0,Z,0,A,,Z,0,R,35
460093, 2,99,3,1,R,35,R,1,R,34,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,11,Z,0,R,11,Z,0,Z,0,Z,0,R,21,R,1,R,20,Z,0,Z,0,Z,0,R,0,A,,R,0,R,35
460093, 3,99,3,1,R,35,R,1,R,34,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,11,Z,0,R,11,Z,0,Z,0,Z,0,R,21,R,1,R,20,Z,0,Z,0,Z,0,A,,A,,A,,A,
460093, 4,99,3,1,R,19,R,0,R,19,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,13,R,0,R,13,Z,0,Z,0,Z,0,A,,A,,A,,A,
460093, 5,99,3,1,R,16,R,1,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,8,R,1,R,7,Z,0,Z,0,Z,0,A,,A,,A,,A,
460093,20,99,3,1,R,16,R,1,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,8,R,1,R,7,Z,0,Z,0,Z,0,A,,A,,A,,A,
460093,21,14,1,4,R,35,R,1,R,34,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,11,Z,0,R,11,Z,0,Z,0,Z,0,R,21,R,1,R,20,Z,0,Z,0,Z,0,A,,A,,A,,A,
460093,22, 8,1,1,R,35,R,1,R,34,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,11,Z,0,R,11,Z,0,Z,0,Z,0,R,21,R,1,R,20,Z,0,Z,0,Z,0,A,,A,,A,,A,
460093,23, 6,1,1,R,35,R,1,R,34,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,11,Z,0,R,11,Z,0,Z,0,Z,0,R,21,R,1,R,20,Z,0,Z,0,Z,0,A,,A,,A,,A,
460093,24, 1,1,1,R,19,R,0,R,19,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,13,R,0,R,13,Z,0,Z,0,Z,0,A,,A,,A,,A,
460093,25,99,1,1,R,16,R,1,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,8,R,1,R,7,Z,0,Z,0,Z,0,A,,A,,A,,A,
460093,40, 3,1,1,R,16,R,1,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,8,R,1,R,7,Z,0,Z,0,Z,0,A,,A,,A,,A,
460109, 1,29,3,4,R,90,R,3,R,87,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,24,R,1,R,23,R,10,Z,0,R,10,Z,0,Z,0,Z,0,R,21,R,1,R,20,R,2,Z,0,R,2,R,30,R,1,R,29,R,3,Z,0,R,3,Z,0,A,,Z,0,R,90
460109, 2,99,3,1,R,90,R,3,R,87,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,24,R,1,R,23,R,10,Z,0,R,10,Z,0,Z,0,Z,0,R,21,R,1,R,20,R,2,Z,0,R,2,R,30,R,1,R,29,R,3,Z,0,R,3,R,0,A,,R,0,R,90
460109, 3,99,3,1,R,90,R,3,R,87,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,24,R,1,R,23,R,10,Z,0,R,10,Z,0,Z,0,Z,0,R,21,R,1,R,20,R,2,Z,0,R,2,R,30,R,1,R,29,R,3,Z,0,R,3,A,,A,,A,,A,
460109, 4,99,3,1,R,41,R,3,R,38,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,1,R,8,R,8,Z,0,R,8,Z,0,Z,0,Z,0,R,9,R,1,R,8,R,1,Z,0,R,1,R,13,R,1,R,12,R,1,Z,0,R,1,A,,A,,A,,A,
460109, 5,99,3,1,R,49,R,0,R,49,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,Z,0,R,15,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,12,Z,0,R,12,R,1,Z,0,R,1,R,17,R,0,R,17,R,2,Z,0,R,2,A,,A,,A,,A,
460109,20,99,3,1,R,49,R,0,R,49,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,Z,0,R,15,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,12,Z,0,R,12,R,1,Z,0,R,1,R,17,R,0,R,17,R,2,Z,0,R,2,A,,A,,A,,A,
460109,21,14,1,4,R,90,R,3,R,87,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,24,R,1,R,23,R,10,Z,0,R,10,Z,0,Z,0,Z,0,R,21,R,1,R,20,R,2,Z,0,R,2,R,30,R,1,R,29,R,3,Z,0,R,3,A,,A,,A,,A,
460109,22, 8,1,1,R,90,R,3,R,87,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,24,R,1,R,23,R,10,Z,0,R,10,Z,0,Z,0,Z,0,R,21,R,1,R,20,R,2,Z,0,R,2,R,30,R,1,R,29,R,3,Z,0,R,3,A,,A,,A,,A,
460109,23, 6,1,1,R,90,R,3,R,87,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,24,R,1,R,23,R,10,Z,0,R,10,Z,0,Z,0,Z,0,R,21,R,1,R,20,R,2,Z,0,R,2,R,30,R,1,R,29,R,3,Z,0,R,3,A,,A,,A,,A,
460109,24, 1,1,1,R,41,R,3,R,38,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,1,R,8,R,8,Z,0,R,8,Z,0,Z,0,Z,0,R,9,R,1,R,8,R,1,Z,0,R,1,R,13,R,1,R,12,R,1,Z,0,R,1,A,,A,,A,,A,
460109,25,99,1,1,R,49,R,0,R,49,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,Z,0,R,15,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,12,Z,0,R,12,R,1,Z,0,R,1,R,17,R,0,R,17,R,2,Z,0,R,2,A,,A,,A,,A,
460109,40, 3,1,1,R,49,R,0,R,49,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,Z,0,R,15,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,12,Z,0,R,12,R,1,Z,0,R,1,R,17,R,0,R,17,R,2,Z,0,R,2,A,,A,,A,,A,
460118, 1,29,3,4,R,62,R,1,R,61,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,Z,0,R,15,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,15,R,1,R,14,R,3,Z,0,R,3,R,26,Z,0,R,26,Z,0,Z,0,Z,0,Z,0,A,,Z,0,R,62
460118, 2,99,3,1,R,62,R,1,R,61,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,Z,0,R,15,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,15,R,1,R,14,R,3,Z,0,R,3,R,26,Z,0,R,26,Z,0,Z,0,Z,0,R,0,A,,R,0,R,62
460118, 3,99,3,1,R,62,R,1,R,61,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,Z,0,R,15,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,15,R,1,R,14,R,3,Z,0,R,3,R,26,Z,0,R,26,Z,0,Z,0,Z,0,A,,A,,A,,A,
460118, 4,99,3,1,R,31,R,1,R,30,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,Z,0,R,10,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,13,Z,0,R,13,Z,0,Z,0,Z,0,A,,A,,A,,A,
460118, 5,99,3,1,R,31,R,0,R,31,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,8,R,0,R,8,R,3,Z,0,R,3,R,13,Z,0,R,13,Z,0,Z,0,Z,0,A,,A,,A,,A,
460118,20,99,3,1,R,31,R,0,R,31,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,8,R,0,R,8,R,3,Z,0,R,3,R,13,Z,0,R,13,Z,0,Z,0,Z,0,A,,A,,A,,A,
460118,21,14,1,4,R,62,R,1,R,61,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,Z,0,R,15,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,15,R,1,R,14,R,3,Z,0,R,3,R,26,Z,0,R,26,Z,0,Z,0,Z,0,A,,A,,A,,A,
460118,22, 8,1,1,R,62,R,1,R,61,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,Z,0,R,15,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,15,R,1,R,14,R,3,Z,0,R,3,R,26,Z,0,R,26,Z,0,Z,0,Z,0,A,,A,,A,,A,
460118,23, 6,1,1,R,62,R,1,R,61,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,Z,0,R,15,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,15,R,1,R,14,R,3,Z,0,R,3,R,26,Z,0,R,26,Z,0,Z,0,Z,0,A,,A,,A,,A,
460118,24, 1,1,1,R,31,R,1,R,30,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,Z,0,R,10,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,13,Z,0,R,13,Z,0,Z,0,Z,0,A,,A,,A,,A,
460118,25,99,1,1,R,31,R,0,R,31,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,8,R,0,R,8,R,3,Z,0,R,3,R,13,Z,0,R,13,Z,0,Z,0,Z,0,A,,A,,A,,A,
460118,40, 3,1,1,R,31,R,0,R,31,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,8,R,0,R,8,R,3,Z,0,R,3,R,13,Z,0,R,13,Z,0,Z,0,Z,0,A,,A,,A,,A,
460127, 1,29,3,4,R,73,R,6,R,67,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,R,4,R,10,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,17,Z,0,R,17,R,1,Z,0,R,1,R,39,R,2,R,37,Z,0,Z,0,Z,0,Z,0,A,,Z,0,R,73
460127, 2,99,3,1,R,73,R,6,R,67,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,R,4,R,10,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,17,Z,0,R,17,R,1,Z,0,R,1,R,39,R,2,R,37,Z,0,Z,0,Z,0,R,0,A,,R,0,R,73
460127, 3,99,3,1,R,73,R,6,R,67,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,R,4,R,10,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,17,Z,0,R,17,R,1,Z,0,R,1,R,39,R,2,R,37,Z,0,Z,0,Z,0,A,,A,,A,,A,
460127, 4,99,3,1,R,38,R,6,R,32,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,4,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,9,Z,0,R,9,Z,0,Z,0,Z,0,R,19,R,2,R,17,Z,0,Z,0,Z,0,A,,A,,A,,A,
460127, 5,99,3,1,R,35,R,0,R,35,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,0,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,8,Z,0,R,8,R,1,Z,0,R,1,R,20,Z,0,R,20,Z,0,Z,0,Z,0,A,,A,,A,,A,
460127,20,99,3,1,R,35,R,0,R,35,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,0,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,8,Z,0,R,8,R,1,Z,0,R,1,R,20,Z,0,R,20,Z,0,Z,0,Z,0,A,,A,,A,,A,
460127,21,14,1,4,R,73,R,6,R,67,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,R,4,R,10,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,17,Z,0,R,17,R,1,Z,0,R,1,R,39,R,2,R,37,Z,0,Z,0,Z,0,A,,A,,A,,A,
460127,22, 8,1,1,R,73,R,6,R,67,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,R,4,R,10,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,17,Z,0,R,17,R,1,Z,0,R,1,R,39,R,2,R,37,Z,0,Z,0,Z,0,A,,A,,A,,A,
460127,23, 6,1,1,R,73,R,6,R,67,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,R,4,R,10,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,17,Z,0,R,17,R,1,Z,0,R,1,R,39,R,2,R,37,Z,0,Z,0,Z,0,A,,A,,A,,A,
460127,24, 1,1,1,R,38,R,6,R,32,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,4,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,9,Z,0,R,9,Z,0,Z,0,Z,0,R,19,R,2,R,17,Z,0,Z,0,Z,0,A,,A,,A,,A,
460127,25,99,1,1,R,35,R,0,R,35,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,0,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,8,Z,0,R,8,R,1,Z,0,R,1,R,20,Z,0,R,20,Z,0,Z,0,Z,0,A,,A,,A,,A,
460127,40, 3,1,1,R,35,R,0,R,35,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,0,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,8,Z,0,R,8,R,1,Z,0,R,1,R,20,Z,0,R,20,Z,0,Z,0,Z,0,A,,A,,A,,A,
460136, 1,29,3,4,R,892,R,139,R,753,R,6,R,2,R,4,R,84,R,22,R,62,R,177,R,29,R,148,R,436,R,59,R,377,R,1,Z,0,R,1,R,144,R,23,R,121,R,39,R,3,R,36,R,4,R,1,R,3,R,1,Z,0,R,1,R,1,A,,R,1,R,891
460136, 2,99,3,1,R,892,R,139,R,753,R,6,R,2,R,4,R,84,R,22,R,62,R,177,R,29,R,148,R,436,R,59,R,377,R,1,Z,0,R,1,R,144,R,23,R,121,R,39,R,3,R,36,R,4,R,1,R,3,R,1,Z,0,R,1,R,1,A,,R,1,R,891
460136, 3,99,3,1,R,892,R,139,R,753,R,6,R,2,R,4,R,84,R,22,R,62,R,177,R,29,R,148,R,436,R,59,R,377,R,1,Z,0,R,1,R,144,R,23,R,121,R,39,R,3,R,36,R,4,R,1,R,3,R,1,Z,0,R,1,A,,A,,A,,A,
460136, 4,99,3,1,R,136,R,16,R,120,R,1,Z,0,R,1,R,3,Z,0,R,3,R,22,R,2,R,20,R,95,R,12,R,83,Z,0,Z,0,Z,0,R,11,R,2,R,9,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
460136, 5,99,3,1,R,756,R,123,R,633,R,5,R,2,R,3,R,81,R,22,R,59,R,155,R,27,R,128,R,341,R,47,R,294,R,1,Z,0,R,1,R,133,R,21,R,112,R,35,R,3,R,32,R,4,R,1,R,3,R,1,Z,0,R,1,A,,A,,A,,A,
460136,19,99,3,1,R,56,R,9,R,47,Z,0,Z,0,Z,0,R,4,R,1,R,3,R,15,R,3,R,12,R,24,R,1,R,23,Z,0,Z,0,Z,0,R,11,R,4,R,7,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
460136,20,99,3,1,R,700,R,114,R,586,R,5,R,2,R,3,R,77,R,21,R,56,R,140,R,24,R,116,R,317,R,46,R,271,R,1,Z,0,R,1,R,122,R,17,R,105,R,33,R,3,R,30,R,4,R,1,R,3,R,1,Z,0,R,1,A,,A,,A,,A,
460136,21,14,1,4,R,892,R,139,R,753,R,6,R,2,R,4,R,84,R,22,R,62,R,177,R,29,R,148,R,436,R,59,R,377,R,1,Z,0,R,1,R,144,R,23,R,121,R,39,R,3,R,36,R,4,R,1,R,3,R,1,Z,0,R,1,A,,A,,A,,A,
460136,22, 8,1,1,R,892,R,139,R,753,R,6,R,2,R,4,R,84,R,22,R,62,R,177,R,29,R,148,R,436,R,59,R,377,R,1,Z,0,R,1,R,144,R,23,R,121,R,39,R,3,R,36,R,4,R,1,R,3,R,1,Z,0,R,1,A,,A,,A,,A,
460136,23, 6,1,1,R,892,R,139,R,753,R,6,R,2,R,4,R,84,R,22,R,62,R,177,R,29,R,148,R,436,R,59,R,377,R,1,Z,0,R,1,R,144,R,23,R,121,R,39,R,3,R,36,R,4,R,1,R,3,R,1,Z,0,R,1,A,,A,,A,,A,
460136,24, 1,1,1,R,136,R,16,R,120,R,1,Z,0,R,1,R,3,Z,0,R,3,R,22,R,2,R,20,R,95,R,12,R,83,Z,0,Z,0,Z,0,R,11,R,2,R,9,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
460136,25,99,1,1,R,756,R,123,R,633,R,5,R,2,R,3,R,81,R,22,R,59,R,155,R,27,R,128,R,341,R,47,R,294,R,1,Z,0,R,1,R,133,R,21,R,112,R,35,R,3,R,32,R,4,R,1,R,3,R,1,Z,0,R,1,A,,A,,A,,A,
460136,39, 2,1,1,R,56,R,9,R,47,Z,0,Z,0,Z,0,R,4,R,1,R,3,R,15,R,3,R,12,R,24,R,1,R,23,Z,0,Z,0,Z,0,R,11,R,4,R,7,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
