UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW 
482185,23, 6,1,1,R,147,R,94,R,53,R,2,R,2,R,0,R,9,R,2,R,7,R,5,R,1,R,4,R,3,R,3,R,0,R,2,R,2,R,0,R,110,R,73,R,37,R,7,R,3,R,4,R,6,R,6,R,0,R,3,R,2,R,1
482185,24, 1,1,1,R,51,R,32,R,19,R,1,R,1,R,0,R,5,R,2,R,3,R,3,R,1,R,2,R,1,R,1,R,0,R,1,R,1,R,0,R,31,R,18,R,13,R,4,R,3,R,1,R,4,R,4,R,0,R,1,R,1,R,0
482185,25,99,1,1,R,96,R,62,R,34,R,1,R,1,R,0,R,4,R,0,R,4,R,2,R,0,R,2,R,2,R,2,R,0,R,1,R,1,R,0,R,79,R,55,R,24,R,3,R,0,R,3,R,2,R,2,R,0,R,2,R,1,R,1
482185,40, 3,1,1,R,96,R,62,R,34,R,1,R,1,R,0,R,4,R,0,R,4,R,2,R,0,R,2,R,2,R,2,R,0,R,1,R,1,R,0,R,79,R,55,R,24,R,3,R,0,R,3,R,2,R,2,R,0,R,2,R,1,R,1
482194, 1,29,3,4,R,105,R,16,R,89,R,2,R,2,R,0,R,9,R,2,R,7,R,26,R,1,R,25,R,22,R,5,R,17,R,0,R,0,R,0,R,46,R,6,R,40,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194, 2,99,3,1,R,105,R,16,R,89,R,2,R,2,R,0,R,9,R,2,R,7,R,26,R,1,R,25,R,22,R,5,R,17,R,0,R,0,R,0,R,46,R,6,R,40,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194, 3,99,3,1,R,105,R,16,R,89,R,2,R,2,R,0,R,9,R,2,R,7,R,26,R,1,R,25,R,22,R,5,R,17,R,0,R,0,R,0,R,46,R,6,R,40,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194, 4,99,3,1,R,41,R,9,R,32,R,1,R,1,R,0,R,1,R,0,R,1,R,7,R,1,R,6,R,13,R,1,R,12,R,0,R,0,R,0,R,19,R,6,R,13,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194, 5,99,3,1,R,64,R,7,R,57,R,1,R,1,R,0,R,8,R,2,R,6,R,19,R,0,R,19,R,9,R,4,R,5,R,0,R,0,R,0,R,27,R,0,R,27,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194,20,99,3,1,R,64,R,7,R,57,R,1,R,1,R,0,R,8,R,2,R,6,R,19,R,0,R,19,R,9,R,4,R,5,R,0,R,0,R,0,R,27,R,0,R,27,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194,21,14,1,4,R,79,R,14,R,65,R,2,R,2,R,0,R,6,R,2,R,4,R,14,R,1,R,13,R,19,R,5,R,14,R,0,R,0,R,0,R,38,R,4,R,34,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194,22, 8,1,1,R,79,R,14,R,65,R,2,R,2,R,0,R,6,R,2,R,4,R,14,R,1,R,13,R,19,R,5,R,14,R,0,R,0,R,0,R,38,R,4,R,34,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194,23, 6,1,1,R,79,R,14,R,65,R,2,R,2,R,0,R,6,R,2,R,4,R,14,R,1,R,13,R,19,R,5,R,14,R,0,R,0,R,0,R,38,R,4,R,34,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194,24, 1,1,1,R,32,R,7,R,25,R,1,R,1,R,0,R,1,R,0,R,1,R,5,R,1,R,4,R,11,R,1,R,10,R,0,R,0,R,0,R,14,R,4,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194,25,99,1,1,R,47,R,7,R,40,R,1,R,1,R,0,R,5,R,2,R,3,R,9,R,0,R,9,R,8,R,4,R,4,R,0,R,0,R,0,R,24,R,0,R,24,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194,40, 3,1,1,R,47,R,7,R,40,R,1,R,1,R,0,R,5,R,2,R,3,R,9,R,0,R,9,R,8,R,4,R,4,R,0,R,0,R,0,R,24,R,0,R,24,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194,41,28,2,4,R,26,R,2,R,24,R,0,R,0,R,0,R,3,R,0,R,3,R,12,R,0,R,12,R,3,R,0,R,3,R,0,R,0,R,0,R,8,R,2,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194,42,22,2,1,R,26,R,2,R,24,R,0,R,0,R,0,R,3,R,0,R,3,R,12,R,0,R,12,R,3,R,0,R,3,R,0,R,0,R,0,R,8,R,2,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194,43,20,2,1,R,26,R,2,R,24,R,0,R,0,R,0,R,3,R,0,R,3,R,12,R,0,R,12,R,3,R,0,R,3,R,0,R,0,R,0,R,8,R,2,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194,44,15,2,1,R,9,R,2,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,2,R,0,R,2,R,0,R,0,R,0,R,5,R,2,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194,45,99,2,1,R,17,R,0,R,17,R,0,R,0,R,0,R,3,R,0,R,3,R,10,R,0,R,10,R,1,R,0,R,1,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482194,60,17,2,1,R,17,R,0,R,17,R,0,R,0,R,0,R,3,R,0,R,3,R,10,R,0,R,10,R,1,R,0,R,1,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
482200, 1,29,3,4,R,67,R,15,R,52,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,37,R,12,R,25,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,28,R,3,R,25,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482200, 2,99,3,1,R,67,R,15,R,52,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,37,R,12,R,25,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,28,R,3,R,25,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482200, 3,99,3,1,R,67,R,15,R,52,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,37,R,12,R,25,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,28,R,3,R,25,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482200, 4,99,3,1,R,14,R,4,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,2,R,6,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482200, 5,99,3,1,R,53,R,11,R,42,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,29,R,10,R,19,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,23,R,1,R,22,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482200,20,99,3,1,R,53,R,11,R,42,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,29,R,10,R,19,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,23,R,1,R,22,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482200,21,14,1,4,R,67,R,15,R,52,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,37,R,12,R,25,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,28,R,3,R,25,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482200,22, 8,1,1,R,67,R,15,R,52,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,37,R,12,R,25,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,28,R,3,R,25,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482200,23, 6,1,1,R,67,R,15,R,52,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,37,R,12,R,25,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,28,R,3,R,25,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482200,24, 1,1,1,R,14,R,4,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,2,R,6,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482200,25,99,1,1,R,53,R,11,R,42,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,29,R,10,R,19,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,23,R,1,R,22,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482200,40, 3,1,1,R,53,R,11,R,42,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,29,R,10,R,19,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,23,R,1,R,22,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482228, 1,29,3,4,R,210,R,141,R,69,R,2,R,2,Z,0,R,7,R,4,R,3,R,14,R,10,R,4,R,21,R,11,R,10,Z,0,Z,0,Z,0,R,154,R,106,R,48,R,10,R,6,R,4,Z,0,Z,0,Z,0,R,2,R,2,Z,0
482228, 2,99,3,1,R,174,R,114,R,60,R,2,R,2,Z,0,R,6,R,4,R,2,R,9,R,6,R,3,R,20,R,11,R,9,Z,0,Z,0,Z,0,R,127,R,85,R,42,R,8,R,4,R,4,Z,0,Z,0,Z,0,R,2,R,2,Z,0
482228, 3,99,3,1,R,151,R,101,R,50,R,1,R,1,Z,0,R,6,R,4,R,2,R,9,R,6,R,3,R,18,R,10,R,8,Z,0,Z,0,Z,0,R,109,R,74,R,35,R,6,R,4,R,2,Z,0,Z,0,Z,0,R,2,R,2,Z,0
482228, 4,99,3,1,R,33,R,19,R,14,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,26,R,15,R,11,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482228, 5,99,3,1,R,118,R,82,R,36,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,9,R,6,R,3,R,14,R,8,R,6,Z,0,Z,0,Z,0,R,83,R,59,R,24,R,5,R,4,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0
482228,11,99,3,1,R,23,R,13,R,10,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,18,R,11,R,7,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482228,12,99,3,3,R,36,R,27,R,9,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,5,R,4,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,27,R,21,R,6,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482228,20,99,3,1,R,118,R,82,R,36,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,9,R,6,R,3,R,14,R,8,R,6,Z,0,Z,0,Z,0,R,83,R,59,R,24,R,5,R,4,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0
482228,21,14,1,4,R,77,R,50,R,27,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,11,R,7,R,4,Z,0,Z,0,Z,0,R,56,R,35,R,21,R,5,R,4,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0
482228,22, 8,1,1,R,77,R,50,R,27,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,11,R,7,R,4,Z,0,Z,0,Z,0,R,56,R,35,R,21,R,5,R,4,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0
482228,23, 6,1,1,R,75,R,48,R,27,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,11,R,7,R,4,Z,0,Z,0,Z,0,R,54,R,33,R,21,R,5,R,4,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0
482228,24, 1,1,1,R,17,R,10,R,7,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,12,R,7,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482228,25,99,1,1,R,58,R,38,R,20,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,8,R,5,R,3,Z,0,Z,0,Z,0,R,42,R,26,R,16,R,4,R,4,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0
482228,31, 7,1,1,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482228,40, 3,1,1,R,58,R,38,R,20,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,8,R,5,R,3,Z,0,Z,0,Z,0,R,42,R,26,R,16,R,4,R,4,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0
482228,41,28,2,4,R,133,R,91,R,42,R,2,R,2,Z,0,R,4,R,2,R,2,R,14,R,10,R,4,R,10,R,4,R,6,Z,0,Z,0,Z,0,R,98,R,71,R,27,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482228,42,22,2,1,R,97,R,64,R,33,R,2,R,2,Z,0,R,3,R,2,R,1,R,9,R,6,R,3,R,9,R,4,R,5,Z,0,Z,0,Z,0,R,71,R,50,R,21,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482228,43,20,2,1,R,76,R,53,R,23,R,1,R,1,Z,0,R,3,R,2,R,1,R,9,R,6,R,3,R,7,R,3,R,4,Z,0,Z,0,Z,0,R,55,R,41,R,14,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482228,44,15,2,1,R,16,R,9,R,7,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,14,R,8,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482228,45,99,2,1,R,60,R,44,R,16,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,9,R,6,R,3,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,41,R,33,R,8,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482228,51,21,2,1,R,21,R,11,R,10,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,16,R,9,R,7,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482228,52,25,2,3,R,36,R,27,R,9,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,5,R,4,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,27,R,21,R,6,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482228,60,17,2,1,R,60,R,44,R,16,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,9,R,6,R,3,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,41,R,33,R,8,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482246, 1,29,3,4,R,24,R,23,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,21,R,20,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482246, 2,99,3,1,R,24,R,23,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,21,R,20,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482246, 3,99,3,1,R,24,R,23,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,21,R,20,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482246, 4,99,3,1,R,15,R,14,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,R,13,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482246, 5,99,3,1,R,9,R,9,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,7,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482246,20,99,3,1,R,9,R,9,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,7,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482246,21,14,1,4,R,24,R,23,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,21,R,20,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482246,22, 8,1,1,R,24,R,23,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,21,R,20,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482246,23, 6,1,1,R,24,R,23,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,21,R,20,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482246,24, 1,1,1,R,15,R,14,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,R,13,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482246,25,99,1,1,R,9,R,9,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,7,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482246,40, 3,1,1,R,9,R,9,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,7,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
482255, 1,29,3,4,R,359,R,334,R,25,R,2,R,2,Z,0,R,32,R,31,R,1,R,63,R,60,R,3,R,80,R,69,R,11,R,17,R,15,R,2,R,122,R,117,R,5,R,30,R,27,R,3,R,13,R,13,Z,0,Z,0,Z,0,Z,0
482255, 2,99,3,1,R,359,R,334,R,25,R,2,R,2,Z,0,R,32,R,31,R,1,R,63,R,60,R,3,R,80,R,69,R,11,R,17,R,15,R,2,R,122,R,117,R,5,R,30,R,27,R,3,R,13,R,13,Z,0,Z,0,Z,0,Z,0
482255, 3,99,3,1,R,359,R,334,R,25,R,2,R,2,Z,0,R,32,R,31,R,1,R,63,R,60,R,3,R,80,R,69,R,11,R,17,R,15,R,2,R,122,R,117,R,5,R,30,R,27,R,3,R,13,R,13,Z,0,Z,0,Z,0,Z,0
482255, 4,99,3,1,R,50,R,48,R,2,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,13,R,13,Z,0,R,13,R,11,R,2,Z,0,Z,0,Z,0,R,17,R,17,Z,0,R,3,R,3,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0
482255, 5,99,3,1,R,309,R,286,R,23,R,2,R,2,Z,0,R,30,R,29,R,1,R,50,R,47,R,3,R,67,R,58,R,9,R,17,R,15,R,2,R,105,R,100,R,5,R,27,R,24,R,3,R,11,R,11,Z,0,Z,0,Z,0,Z,0
482255,20,99,3,1,R,309,R,286,R,23,R,2,R,2,Z,0,R,30,R,29,R,1,R,50,R,47,R,3,R,67,R,58,R,9,R,17,R,15,R,2,R,105,R,100,R,5,R,27,R,24,R,3,R,11,R,11,Z,0,Z,0,Z,0,Z,0
482255,21,14,1,4,R,267,R,249,R,18,Z,0,Z,0,Z,0,R,22,R,22,Z,0,R,51,R,48,R,3,R,58,R,52,R,6,R,9,R,7,R,2,R,94,R,89,R,5,R,22,R,20,R,2,R,11,R,11,Z,0,Z,0,Z,0,Z,0
482255,22, 8,1,1,R,267,R,249,R,18,Z,0,Z,0,Z,0,R,22,R,22,Z,0,R,51,R,48,R,3,R,58,R,52,R,6,R,9,R,7,R,2,R,94,R,89,R,5,R,22,R,20,R,2,R,11,R,11,Z,0,Z,0,Z,0,Z,0
482255,23, 6,1,1,R,267,R,249,R,18,Z,0,Z,0,Z,0,R,22,R,22,Z,0,R,51,R,48,R,3,R,58,R,52,R,6,R,9,R,7,R,2,R,94,R,89,R,5,R,22,R,20,R,2,R,11,R,11,Z,0,Z,0,Z,0,Z,0
482255,24, 1,1,1,R,50,R,48,R,2,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,13,R,13,Z,0,R,13,R,11,R,2,Z,0,Z,0,Z,0,R,17,R,17,Z,0,R,3,R,3,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0
482255,25,99,1,1,R,217,R,201,R,16,Z,0,Z,0,Z,0,R,20,R,20,Z,0,R,38,R,35,R,3,R,45,R,41,R,4,R,9,R,7,R,2,R,77,R,72,R,5,R,19,R,17,R,2,R,9,R,9,Z,0,Z,0,Z,0,Z,0
482255,40, 3,1,1,R,217,R,201,R,16,Z,0,Z,0,Z,0,R,20,R,20,Z,0,R,38,R,35,R,3,R,45,R,41,R,4,R,9,R,7,R,2,R,77,R,72,R,5,R,19,R,17,R,2,R,9,R,9,Z,0,Z,0,Z,0,Z,0
482255,41,28,2,4,R,92,R,85,R,7,R,2,R,2,Z,0,R,10,R,9,R,1,R,12,R,12,Z,0,R,22,R,17,R,5,R,8,R,8,Z,0,R,28,R,28,Z,0,R,8,R,7,R,1,R,2,R,2,Z,0,Z,0,Z,0,Z,0
482255,42,22,2,1,R,92,R,85,R,7,R,2,R,2,Z,0,R,10,R,9,R,1,R,12,R,12,Z,0,R,22,R,17,R,5,R,8,R,8,Z,0,R,28,R,28,Z,0,R,8,R,7,R,1,R,2,R,2,Z,0,Z,0,Z,0,Z,0
482255,43,20,2,1,R,92,R,85,R,7,R,2,R,2,Z,0,R,10,R,9,R,1,R,12,R,12,Z,0,R,22,R,17,R,5,R,8,R,8,Z,0,R,28,R,28,Z,0,R,8,R,7,R,1,R,2,R,2,Z,0,Z,0,Z,0,Z,0
482255,45,99,2,1,R,92,R,85,R,7,R,2,R,2,Z,0,R,10,R,9,R,1,R,12,R,12,Z,0,R,22,R,17,R,5,R,8,R,8,Z,0,R,28,R,28,Z,0,R,8,R,7,R,1,R,2,R,2,Z,0,Z,0,Z,0,Z,0
482255,60,17,2,1,R,92,R,85,R,7,R,2,R,2,Z,0,R,10,R,9,R,1,R,12,R,12,Z,0,R,22,R,17,R,5,R,8,R,8,Z,0,R,28,R,28,Z,0,R,8,R,7,R,1,R,2,R,2,Z,0,Z,0,Z,0,Z,0
482291, 1,29,3,4,R,904,R,394,R,510,R,4,R,1,R,3,R,7,R,4,R,3,R,32,R,9,R,23,R,329,R,137,R,192,R,1,R,1,R,0,R,87,R,31,R,56,R,15,R,5,R,10,R,429,R,206,R,223,R,0,R,0,R,0
482291, 2,99,3,1,R,904,R,394,R,510,R,4,R,1,R,3,R,7,R,4,R,3,R,32,R,9,R,23,R,329,R,137,R,192,R,1,R,1,R,0,R,87,R,31,R,56,R,15,R,5,R,10,R,429,R,206,R,223,R,0,R,0,R,0
482291, 3,99,3,1,R,904,R,394,R,510,R,4,R,1,R,3,R,7,R,4,R,3,R,32,R,9,R,23,R,329,R,137,R,192,R,1,R,1,R,0,R,87,R,31,R,56,R,15,R,5,R,10,R,429,R,206,R,223,R,0,R,0,R,0
482291, 4,99,3,1,R,189,R,87,R,102,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,0,R,3,R,41,R,20,R,21,R,0,R,0,R,0,R,12,R,3,R,9,R,2,R,1,R,1,R,130,R,63,R,67,R,0,R,0,R,0
482291, 5,99,3,1,R,715,R,307,R,408,R,4,R,1,R,3,R,6,R,4,R,2,R,29,R,9,R,20,R,288,R,117,R,171,R,1,R,1,R,0,R,75,R,28,R,47,R,13,R,4,R,9,R,299,R,143,R,156,R,0,R,0,R,0
482291,20,99,3,1,R,715,R,307,R,408,R,4,R,1,R,3,R,6,R,4,R,2,R,29,R,9,R,20,R,288,R,117,R,171,R,1,R,1,R,0,R,75,R,28,R,47,R,13,R,4,R,9,R,299,R,143,R,156,R,0,R,0,R,0
482291,21,14,1,4,R,904,R,394,R,510,R,4,R,1,R,3,R,7,R,4,R,3,R,32,R,9,R,23,R,329,R,137,R,192,R,1,R,1,R,0,R,87,R,31,R,56,R,15,R,5,R,10,R,429,R,206,R,223,R,0,R,0,R,0
482291,22, 8,1,1,R,904,R,394,R,510,R,4,R,1,R,3,R,7,R,4,R,3,R,32,R,9,R,23,R,329,R,137,R,192,R,1,R,1,R,0,R,87,R,31,R,56,R,15,R,5,R,10,R,429,R,206,R,223,R,0,R,0,R,0
482291,23, 6,1,1,R,904,R,394,R,510,R,4,R,1,R,3,R,7,R,4,R,3,R,32,R,9,R,23,R,329,R,137,R,192,R,1,R,1,R,0,R,87,R,31,R,56,R,15,R,5,R,10,R,429,R,206,R,223,R,0,R,0,R,0
